id ,text,label,index,description,
822,LGA PackageSizeHeight 8.1,/settings/update?propertyName=LgaPackageSizeHeight&value=8.1,3,패키지 높이 8.1,
823,PackageSizeHeight를 7.5로 맞춰 주세요,/settings/update?propertyName=LgaPackageSizeHeight&value=7.5,3,Package 높이 조정,
824,LgaPackageSizeHeight를 7.3으로 바꿔주세요,/settings/update?propertyName=LgaPackageSizeHeight&value=7.3,3,Package 높이 조절,
825,LGA PackageSizeHeight 6.2로,/settings/update?propertyName=LgaPackageSizeHeight&value=6.2,3,패키지 높이 변경,
826,LGA PackageSizeHeight 6.1,/settings/update?propertyName=LgaPackageSizeHeight&value=6.1,3,패키지 높이 6.1로 변경,
827,LGA PackageSizeHeight 5.3,/settings/update?propertyName=LgaPackageSizeHeight&value=5.3,3,,
828,LGA PackageSizeHeight 5로,/settings/update?propertyName=LgaPackageSizeHeight&value=5,3,패키지 세로크기 5,
829,NoDevice 색상 Teal로,/settings/update?propertyName=LgaNoDeviceColor&value=Teal,3,,
830,NoDevice 색상 선택 Teal,/settings/update?propertyName=LgaNoDeviceColor&value=Teal,3,NoDevice 색상 Teal 지정,
831,NoDevice 색상을 Red로 설정해 주세요,/settings/update?propertyName=LgaNoDeviceColor&value=Red,3,NoDevice 색상 변경 요청,
832,NoDeviceColor를 Navy로 변경,/settings/update?propertyName=LgaNoDeviceColor&value=Navy,3,NoDevice 색상 Navy 적용,
833,LGA NoDeviceColor를 Gold로,/settings/update?propertyName=LgaNoDeviceColor&value=Gold,3,NoDevice 색상 Gold,
834,LgaNoDevice 색상을 Crimson으로 설정해 주세요,/settings/update?propertyName=LgaNoDeviceColor&value=Crimson,3,NoDevice 색상 변경,
835,LGA NoDevice 색상 Blue로 부탁,/settings/update?propertyName=LgaNoDeviceColor&value=Blue,3,NoDevice 색상 지정,
836,LeadSizeWidth 2.4로,/settings/update?propertyName=LgaLeadSizeWidth&value=2.4,3,리드폭 2.4 지정,
837,LeadSizeWidth를 2.1로 조정해 주세요,/settings/update?propertyName=LgaLeadSizeWidth&value=2.1,3,LeadSizeWidth 값 변경,
838,LgaLeadSizeWidth를 1.9로 저희가 설정했어요,/settings/update?propertyName=LgaLeadSizeWidth&value=1.9,3,Lead 크기 폭 설정,
839,리드 폭 1.8 설정,/settings/update?propertyName=LgaLeadSizeWidth&value=1.8,3,,
840,LGA LeadSizeWidth 1.7로 변경,/settings/update?propertyName=LgaLeadSizeWidth&value=1.7,3,리드폭 변경,
841,LGA LeadSizeWidth를 1.5로,/settings/update?propertyName=LgaLeadSizeWidth&value=1.5,3,리드 폭 1.5 설정,
842,LeadSizeWidth 설정 1.2,/settings/update?propertyName=LgaLeadSizeWidth&value=1.2,3,리드 폭 1.2로,
843,LgaLeadPitch 색상을 Purple로 해주세요,/settings/update?propertyName=LgaLeadPitchColor&value=Purple,3,LeadPitch 색상 변경,
844,LeadPitch 색깔 Pink로,/settings/update?propertyName=LgaLeadPitchColor&value=Pink,3,LeadPitch 색상 Pink 설정,
845,LeadPitch 색 Olive로,/settings/update?propertyName=LgaLeadPitchColor&value=Olive,3,,
846,LeadPitch색을 Olive로,/settings/update?propertyName=LgaLeadPitchColor&value=Olive,3,LeadPitch 색상 Olive 세팅,
847,LGALeadPitch 색 Navy로,/settings/update?propertyName=LgaLeadPitchColor&value=Navy,3,LGA 리드 피치 색 Navy,
848,LeadPitch색을 Navy로 설정해 주세요,/settings/update?propertyName=LgaLeadPitchColor&value=Navy,3,LeadPitch 색상 변경,
849,LGA LeadPitch 색 Black으로,/settings/update?propertyName=LgaLeadPitchColor&value=Black,3,LeadPitch 색상 변경,
850,LgaLeadPitch를 1.7로 세팅 부탁드립니다,/settings/update?propertyName=LgaLeadPitch&value=1.7,3,Lead Pitch 세팅,
851,LeadPitch 값을 1.6으로,/settings/update?propertyName=LgaLeadPitch&value=1.6,3,LeadPitch 값을 1.6으로 변경,
852,LeadPitch를 1.4로 맞춰 주세요,/settings/update?propertyName=LgaLeadPitch&value=1.4,3,LeadPitch 값 변경,
853,LeadPitch 1.3,/settings/update?propertyName=LgaLeadPitch&value=1.3,3,LeadPitch 값을 1.3으로 설정,
854,LGA LeadPitch 1.2로 조정,/settings/update?propertyName=LgaLeadPitch&value=1.2,3,Lead Pitch 설정,
855,LgaLeadPerimeter는 3.6,/settings/update?propertyName=LgaLeadPerimeter&value=3.6,3,리드 둘레 3.6 세팅,
856,LgaLeadPerimeter를 3.3으로 바꿀게요,/settings/update?propertyName=LgaLeadPerimeter&value=3.3,3,Lead Perimeter 조정,
857,LeadPerimeter을 3로 해 주세요,/settings/update?propertyName=LgaLeadPerimeter&value=3,3,LeadPerimeter 설정,
858,LGA LeadPerimeter 2.8로 변경,/settings/update?propertyName=LgaLeadPerimeter&value=2.8,3,Lead 주변 길이 조정,
859,LgaLeadPerimeter 2.7,/settings/update?propertyName=LgaLeadPerimeter&value=2.7,3,리드 둘레를 2.7로 설정,
860,LeadOffsetY를 0.3으로 맞춰 주세요,/settings/update?propertyName=LgaLeadOffsetY&value=0.3,3,LeadOffsetY 조정,
861,LgaLeadOffsetY를 0.28로 맞춰주세요,/settings/update?propertyName=LgaLeadOffsetY&value=0.28,3,Lead Offset Y 조정,
862,LGA LeadOffsetY 0.25로,/settings/update?propertyName=LgaLeadOffsetY&value=0.25,3,Lead Offset Y 변경,
863,LeadOffsetY 0.22로 맞추기,/settings/update?propertyName=LgaLeadOffsetY&value=0.22,3,LeadOffsetY 0.22조정,
864,LeadOffsetY 0.19로 맞춤,/settings/update?propertyName=LgaLeadOffsetY&value=0.19,3,LeadOffsetY 값을 0.19로,
865,LgaLeadArea를 8로 설정합니다,/settings/update?propertyName=LgaLeadArea&value=8,3,Lead 면적 조정,
866,LeadArea 7로 조정,/settings/update?propertyName=LgaLeadArea&value=7,3,LeadArea 7 설정,
867,LeadArea를 7로 재설정해 주세요,/settings/update?propertyName=LgaLeadArea&value=7,3,LeadArea 값 설정,
868,LGA LeadArea 6.8로,/settings/update?propertyName=LgaLeadArea&value=6.8,3,Lead 면적 변경,
869,LeadArea 수치 11,/settings/update?propertyName=LgaLeadArea&value=11,3,LeadArea를 11로 설정,
870,LGA CornerDegree를 7.0으로,/settings/update?propertyName=LgaCornerDegree&value=7.0,3,코너 각도 7.0 설정,
871,CornerDegree를 4.2로,/settings/update?propertyName=LgaCornerDegree&value=4.2,3,CornerDegree 4.2로 설정,
872,LgaCornerDegree를 3.6으로 조절해 주세요,/settings/update?propertyName=LgaCornerDegree&value=3.6,3,코너 각도 조절,
873,LGA CornerDegree 3.2로 세팅,/settings/update?propertyName=LgaCornerDegree&value=3.2,3,코너각도 설정,
874,CornerDegree 값을 3.1로 맞춰 주세요,/settings/update?propertyName=LgaCornerDegree&value=3.1,3,CornerDegree 값 변경,
875,CornerDegree 2.7로 조정,/settings/update?propertyName=LgaCornerDegree&value=2.7,3,코너 각도를 2.7로 변경,
876,코너 각도 2.5,/settings/update?propertyName=LgaCornerDegree&value=2.5,3,,
877,LGAChippingColor를 Violet로,/settings/update?propertyName=LgaChippingColor&value=Violet,3,LGA 칩핑 색상 Violet,
878,ChippingColor를 Salmon으로,/settings/update?propertyName=LgaChippingColor&value=Salmon,3,,
879,ChippingColor Salmon 선택,/settings/update?propertyName=LgaChippingColor&value=Salmon,3,Chipping 색상 Salmon 지정,
880,LGA ChippingColor Pink색 선택,/settings/update?propertyName=LgaChippingColor&value=Pink,3,Chipping 색상 변경,
881,ChippingColor를 Orange로 지정해 주세요,/settings/update?propertyName=LgaChippingColor&value=Orange,3,Chipping 색상 변경,
882,ChippingColor를 Lime으로,/settings/update?propertyName=LgaChippingColor&value=Lime,3,Chipping 색상 Lime,
883,LgaChippingColor가 Gray로 변경됐어요,/settings/update?propertyName=LgaChippingColor&value=Gray,3,Chipping 색상 변경,
884,PRS 기능 켜 ,/settings/update?propertyName=IsPrsUsed&value=true,3,IsPrsUsed 활성화,
885,IsMappingUsed 활성화해주세요,/settings/update?propertyName=IsMappingUsed&value=true,3,IsMappingUsed 기능 활성화,
886,IsMappingUsed 기능 켜 주세요,/settings/update?propertyName=IsMappingUsed&value=true,3,IsMappingUsed 활성화 요청,
887,IsMappingUsed 사용 설정,/settings/update?propertyName=IsMappingUsed&value=true,3,IsMappingUsed 활성화,
888,매핑 사용 여부 켜줘,/settings/update?propertyName=IsMappingUsed&value=true,3,IsMappingUsed 사용 활성화,
889,불량맵핑 사용 false로 설정 ,/settings/update?propertyName=IsMappingUsed&value=false,3,IsMappingUsed 비활성화,
890,IsMappingUsed 비활성화,/settings/update?propertyName=IsMappingUsed&value=false,3,IsMappingUsed 기능 비활성화,
891,IsMappingUsed 사용 안 함,/settings/update?propertyName=IsMappingUsed&value=false,3,IsMappingUsed 비활성화,
892,매핑 사용 여부 비활성화,/settings/update?propertyName=IsMappingUsed&value=false,3,IsMappingUsed 비활성화,
893,바코드 켜줘 ,/settings/update?propertyName=IsBarcodeUsed&value=true,3,IsBarcodeUsed 활성화,
894,바코드 사용 false ,/settings/update?propertyName=IsBarcodeUsed&value=false,3,IsBarcodeUsed 비활성화,
895,카메라 FOV 행 5로 바꿔 ,/settings/update?propertyName=FovRowCount&value=5,3,FovRowCount=5 바꿈,
896,FOV 열 개수 4로 맞춰 ,/settings/update?propertyName=FovColCount&value=4,3,FovColCount=4,
897,블록 행 개수 6으로 지정 ,/settings/update?propertyName=BlockRowCount&value=6,3,BlockRowCount=6,
898,블록 열 개수 7로 해 ,/settings/update?propertyName=BlockColCount&value=7,3,BlockColCount=7 변경,
899,BGA 노디바이스 색상 Red로 ,/settings/update?propertyName=BgaNoDeviceColor&value=Red,3,BgaNoDeviceColor=Red,
900,BGA 코너 각도 2.5로 세팅 ,/settings/update?propertyName=BgaCornerDegree&value=2.5,3,BgaCornerDegree=2.5,
901,ROI 리셋해 줘 ,/roi/operation?operationName=ResetRoisOperation,8,ROI 전체 리셋,
902,ROI 영역 초기화 ,/roi/operation?operationName=ResetRoisOperation,8,ROI 영역 초기화,
903,3번 ROI 삭제 ,/roi/operation?operationName=DeleteRoiOperation&index=3,8,특정 ROI(3번) 삭제,
904,ROI 전체 삭제해 줘 ,/roi/operation?operationName=DeleteRoiOperation,8,ROI 전체 삭제,
905,ROI 삭제해 줘 ,/roi/operation?operationName=DeleteRoiOperation,8,ROI 전체 삭제,
906,ROI 새로 만들어 줘 ,/roi/operation?operationName=CreateRoiOperation,8,ROI 새로 생성,
907,ROI 영역 다시 만들기 ,/roi/operation?operationName=CreateRoiOperation,8,ROI 영역 재생성,
908,ROI 추가해 ,/roi/operation?operationName=AddRoiOperation&roiName=TestROI&row=500&col=500&height=1000&width=1000,8,ROI 추가,
909,테스트용 ROI 넣기 ,/roi/operation?operationName=AddRoiOperation&roiName=TestROI&row=300&col=300&height=200&width=200,8,테스트 ROI 추가,
910,응 ,/openWindow/yes,99,긍정 단답 yes 처리,
911,네 ,/openWindow/yes,99,긍정 단답 yes 처리,
912,yes ,/openWindow/yes,99,영어 긍정 yes 처리,
913,좋아 ,/openWindow/yes,99,긍정 단답,
914,예 ,/openWindow/yes,99,긍정 단답,
915,아니 ,/openWindow/no,99,부정 단답 no 처리,
916,싫어 ,/openWindow/no,99,부정 단답,
917,no ,/openWindow/no,99,영어 부정 no 처리,
918,아니요 ,/openWindow/no,99,부정 단답,
919,세팅 모드로 바꿔,/mode/set?mode=SETUP,9,,
920,환경 설정 모드,/mode/set?mode=SETUP,9,,
921,설정 모드로 변경 ,/mode/set?mode=SETUP,9,Setup 모드 전환,
922,세팅 모드 진입 ,/mode/set?mode=SETUP,9,Setup 모드 진입,
923,세팅 시작 ,/mode/set?mode=SETUP,9,세팅 모드 시작,
924,장비 설정 모드로 변경 ,/mode/set?mode=SETUP,9,장비 설정 모드 변경,
925,Setup 모드 해줘. ,/mode/set?mode=SETUP,9,,
926,설정모드로 전환해. ,/mode/set?mode=SETUP,9,,
927,세팅 모드 진입,/mode/set?mode=SETUP,9,,
928,setup 시작,/mode/set?mode=SETUP,9,,
929,모드 전환 버튼 setup으로,/mode/set?mode=SETUP,9,,
930,모드 전환 버튼 셋업으로,/mode/set?mode=SETUP,9,,
931,setup으로 변경,/mode/set?mode=SETUP,9,,
932,런 모드 실행,/mode/set?mode=RUN,9,,
933,운전 모드 전환,/mode/set?mode=RUN,9,,
934,검사 시작 모드,/mode/set?mode=RUN,9,,
935,RUN 모드 켜,/mode/set?mode=RUN,9,,
936,검사 모드로 변경,/mode/set?mode=RUN,9,,
937,실행모드로,/mode/set?mode=RUN,9,,
938,런 모드 실행 ,/mode/set?mode=RUN,9,Run 모드 전환,
939,운전 모드로 바꿔 ,/mode/set?mode=RUN,9,Run 모드 전환,
940,검사 시작 모드 켜줘 ,/mode/set?mode=RUN,9,검사 모드 켜기,
941,검사 모드로 변경 ,/mode/set?mode=RUN,9,검사 모드 전환,
942,장비 운전 모드 시작 ,/mode/set?mode=RUN,9,장비 운전 모드 실행,
943,시스템 런 모드 변환 ,/mode/set?mode=RUN,9,시스템 런 모드 변환,
944,운전모드 시작해. ,/mode/set?mode=RUN,9,,
945,운전 모드 바꿔줘. ,/mode/set?mode=RUN,9,,
946,장비 운전모드. ,/mode/set?mode=RUN,9,,
947,run 시작,/mode/set?mode=RUN,9,,
948,모드 전환 버튼 run으로,/mode/set?mode=RUN,9,,
949,모드 전환 버튼 런으로,/mode/set?mode=RUN,9,,
950,run으로 변경,/mode/set?mode=RUN,9,,
951,RU1 모드 켜,/mode/set?mode=RUN,9,,
952,카메라 6 on,/live/toggle?switch=ON&no=6,2,6번 카메라 라이브 켜기,
953,5번 카메라 라이브 켜,/live/toggle?switch=ON&no=5,2,,
954,카메라 5 켜 ,/live/toggle?switch=ON&no=5,2,5번 카메라 켜기,
955,5번 카메라 라이브 ,/live/toggle?switch=ON&no=5,2,5번 카메라 라이브,
956,카메라 5 on,/live/toggle?switch=ON&no=5,2,5번 카메라 라이브 켜기,
957,카메라 4번 라이브 켜,/live/toggle?switch=ON&no=4,2,,
958,4번 카메라 켜,/live/toggle?switch=ON&no=4,2,,
959,카메라 4 켜줘 ,/live/toggle?switch=ON&no=4,2,4번 카메라 켜기,
960,카메라 4 on,/live/toggle?switch=ON&no=4,2,4번 카메라 라이브 켜기,
961,3번 카메라 켜 줘,/live/toggle?switch=ON&no=3,2,,
962,3번 카메라 켜,/live/toggle?switch=ON&no=3,2,,
963,3번 카메라 라이브 켜,/live/toggle?switch=ON&no=3,2,,
964,카메라 3번 라이브 켜,/live/toggle?switch=ON&no=3,2,,
965,카메라 3 보여줘,/live/toggle?switch=ON&no=3,2,,
966,삼번 카메라 볼래,/live/toggle?switch=ON&no=3,2,,
967,카메라 3 켜 ,/live/toggle?switch=ON&no=3,2,3번 카메라 켜기,
968,삼번 카메라 on 시켜줘 ,/live/toggle?switch=ON&no=3,2,3번 카메라 켜기,
969,카메라 3 on,/live/toggle?switch=ON&no=3,2,3번 카메라 라이브 켜기,
970,카메라 2번 켜,/live/toggle?switch=ON&no=2,2,,
971,카메라 2 볼래,/live/toggle?switch=ON&no=2,2,,
972,2번 카메라 켜 줘,/live/toggle?switch=ON&no=2,2,,
973,2번 카메라 라이브 켜,/live/toggle?switch=ON&no=2,2,,
974,카메라 2번 라이브 켜,/live/toggle?switch=ON&no=2,2,,
975,2번 카메라 켜 줘 ,/live/toggle?switch=ON&no=2,2,2번 카메라 켜기,
976,카메라 2 on,/live/toggle?switch=ON&no=2,2,2번 카메라 라이브 켜기,
977,카메라 1 온,/live/toggle?switch=ON&no=1,2,,
978,1번 카메라 켜 줘,/live/toggle?switch=ON&no=1,2,,
979,카메라 1번 켜,/live/toggle?switch=ON&no=1,2,,
980,카메라 1 켜 ,/live/toggle?switch=ON&no=1,2,1번 카메라 켜기,
981,1번 카메라 On ,/live/toggle?switch=ON&no=1,2,1번 카메라 켜기,
982,카메라 one 라이브 켜줘 ,/live/toggle?switch=ON&no=1,2,1번 카메라 켜기,
983,1 카메라 라이브 ,/live/toggle?switch=ON&no=1,2,1번 카메라 라이브 켜기,
984,카메라 1 on,/live/toggle?switch=ON&no=1,2,1번 카메라 라이브 켜기,
985,0번 카메라 켜,/live/toggle?switch=ON&no=0,2,,
986,카메라 0번 켜,/live/toggle?switch=ON&no=0,2,,
987,카메라 0번 켜 ,/live/toggle?switch=ON&no=0,2,0번 카메라 켜기,
988,카메라 Zero ON ,/live/toggle?switch=ON&no=0,2,0번 켜기(자연어/영문변형),
989,카메라 6 off,/live/toggle?switch=OFF&no=6,2,6번 카메라 끄기,
990,5번 카메라 꺼,/live/toggle?switch=OFF&no=5,2,,
991,5번 카메라 꺼줘,/live/toggle?switch=OFF&no=5,2,,
992,카메라 5 끄기,/live/toggle?switch=OFF&no=5,2,,
993,5번 카메라 끄기 ,/live/toggle?switch=OFF&no=5,2,5번 카메라 끄기,
994,카메라 5 off,/live/toggle?switch=OFF&no=5,2,5번 카메라 끄기,
995,카메라 4 OFF,/live/toggle?switch=OFF&no=4,2,,
996,4번 카메라 꺼,/live/toggle?switch=OFF&no=4,2,,
997,4번 카메라 꺼줘,/live/toggle?switch=OFF&no=4,2,,
998,4번 카메라 끄기 ,/live/toggle?switch=OFF&no=4,2,4번 카메라 끄기,
999,카메라 3 끄기,/live/toggle?switch=OFF&no=3,2,,
1000,카메라 3 OFF,/live/toggle?switch=OFF&no=3,2,,
1001,카메라 3꺼 줘 ,/live/toggle?switch=OFF&no=3,2,3번 카메라 끄기,
1002,삼번 카메라 꺼 ,/live/toggle?switch=OFF&no=3,2,3번 카메라 꺼기,
1003,2번 카메라 꺼,/live/toggle?switch=OFF&no=2,2,,
1004,카메라 2 꺼 ,/live/toggle?switch=OFF&no=2,2,2번 카메라 끄기,
1005,이번 카메라 꺼 ,/live/toggle?switch=OFF&no=2,2,2번 카메라 끄기,
1006,카메라 2 off,/live/toggle?switch=OFF&no=2,2,2번 카메라 끄기,
1007,1번 카메라 꺼,/live/toggle?switch=OFF&no=1,2,,
1008,카메라 1 OFF,/live/toggle?switch=OFF&no=1,2,,
1009,1번 카메라 꺼줘,/live/toggle?switch=OFF&no=1,2,,
1010,카메라 1 OFF ,/live/toggle?switch=OFF&no=1,2,1번 카메라 끄기,
1011,1번 카메라 꺼 ,/live/toggle?switch=OFF&no=1,2,1번 카메라 끄기,
1012,1번 카메라 꺼 줘 ,/live/toggle?switch=OFF&no=1,2,1번 카메라 끄기,
1013,2025년 10월 전체 기록 보여줘 ,/history/update?propertyName=date&value=2025-10-01_2025-10-31,4,10월 한 달 전체 검사 뷰,
1014,최근 한 달 검사 기록 보여줘,/history/update?propertyName=date&value=2025-10-01_2025-10-31,4,최근 한 달 기간 검사 기록 조회,
1015,2025년 9월 검사기록 요청 ,/history/update?propertyName=date&value=2025-09-01_2025-09-30,4,2025년 9월 전체 이력,
1016,채팅 창 닫아,/closeWindows,99,,
1017,열린 창 끄기,/closeWindows,99,,
1018,윈도우 닫기,/closeWindows,99,,
1019,창 닫아,/closeWindows,99,,
1020,윈도우 창 꺼줘 ,/closeWindows,99,열린 창 모두 닫기,
1021,창 다 꺼 ,/closeWindows,99,전체 창 종료,
1022,창 닫아 ,/closeWindows,99,열린 창 모두 닫기,
1023,윈도우 모두 닫아 ,/closeWindows,99,모든 창 닫기,
1024,대화창 종료 ,/closeWindows,99,창 닫기,
1025,모든 창 끄기 ,/closeWindows,99,열린 창 모두 종료,
1026,히스토리 기록 창 닫기,/closeWindows,99,검사 기록 창 종료 명령,
1027,프로그램 기록창 닫아줘,/closeWindows,99,프로그램 기록 창 종료,
1028,채팅 초기화 해 ,/chat/clear,10,채팅/대화 초기화,
1029,대화 새로 시작 ,/chat/clear,10,채팅 새로 고침,
1030,calibration 임계값 100-200 설정해 ,/calibration/update?propertyName=threshold&value=100-200,6,임계값 설정,
1031,캘리창 threshold 100-200 설정해 ,/calibration/update?propertyName=threshold&value=100-200,6,임계값 설정,
1032,캘리브레이션 threshold 100-200 설정해 ,/calibration/update?propertyName=threshold&value=100-200,6,임계값 설정,
1033,캘리브레이션 임계값 100-200 설정해 ,/calibration/update?propertyName=threshold&value=100-200,6,임계값 설정,
1034,임계값 100-200 설정해 ,/calibration/update?propertyName=threshold&value=100-200,6,임계값 설정,
1035,보정 탭 비젼으로 바꿔줘,/calibration/update?propertyName=tab&value=vision,6,보정 탭 변경,
1036,캘리 창 탭 비젼으로 바꿔줘 ,/calibration/update?propertyName=tab&value=vision,6,보정 탭 변경,
1037,캘리브레이션 탭 vision,/calibration/update?propertyName=tab&value=vision,6,보정 탭 변경,
1038,calibration vision,/calibration/update?propertyName=tab&value=vision,6,보정 탭 변경,
1039,보정 탭 트레이로 바꿔줘,/calibration/update?propertyName=tab&value=tray,6,보정 탭 변경,
1040,캘리 창 탭 트레이로 바꿔줘 ,/calibration/update?propertyName=tab&value=tray,6,보정 탭 변경,
1041,캘리브레이션 탭 tray,/calibration/update?propertyName=tab&value=tray,6,보정 탭 변경,
1042,calibration tray,/calibration/update?propertyName=tab&value=tray,6,보정 탭 변경,
1043,보정 탭 바꿔줘 ,/calibration/update?propertyName=tab&value=setting,6,보정 탭 변경,
1044,보정 탭 세팅으로 바꿔줘,/calibration/update?propertyName=tab&value=setting,6,보정 탭 변경,
1045,캘리 창 탭 세팅으로 바꿔줘 ,/calibration/update?propertyName=tab&value=setting,6,보정 탭 변경,
1046,캘리브레이션 탭 setting,/calibration/update?propertyName=tab&value=setting,6,보정 탭 변경,
1047,calibration setting,/calibration/update?propertyName=tab&value=setting,6,보정 탭 변경,
1048,보정 탭 패드로 바꿔줘,/calibration/update?propertyName=tab&value=pad,6,보정 탭 변경,
1049,캘리 창 탭 패드로 바꿔줘 ,/calibration/update?propertyName=tab&value=pad,6,보정 탭 변경,
1050,캘리브레이션 탭 pad,/calibration/update?propertyName=tab&value=pad,6,보정 탭 변경,
1051,calibration pad,/calibration/update?propertyName=tab&value=pad,6,보정 탭 변경,
1052,보정 탭 바텀으로 바꿔줘,/calibration/update?propertyName=tab&value=bottom,6,보정 탭 변경,
1053,캘리 창 탭 바텀으로 바꿔줘,/calibration/update?propertyName=tab&value=bottom,6,보정 탭 변경,
1054,캘리브레이션 탭 bottom,/calibration/update?propertyName=tab&value=bottom,6,보정 탭 변경,
1055,calibration bottom,/calibration/update?propertyName=tab&value=bottom,6,보정 탭 변경,
1056,보정 창 MULTIOBJECT 기준 설정,/calibration/update?propertyName=select&value=MULTIOBJECT,6,,
1057,보정 창 물체 기준을 Multi-Object로,/calibration/update?propertyName=select&value=MULTIOBJECT,6,,
1058,캡처할 물체의 기준을 여러 개체를 기준으로 사용,/calibration/update?propertyName=select&value=MULTIOBJECT,6,,
1059,보정 창 여러 개체를 기준으로,/calibration/update?propertyName=select&value=MULTIOBJECT,6,,
1060,보정 창 CENTER 기준 설정,/calibration/update?propertyName=select&value=CENTER,6,,
1061,캡처할 물체의 기준을 여러 개체의 중심에 있는 개체를 기준으로 사용해,/calibration/update?propertyName=select&value=CENTER,6,,
1062,보정 창 여러 개체의 중심에 있는 개체를 기준으로,/calibration/update?propertyName=select&value=CENTER,6,,
1063,보정 창 BIGGEST 기준 설정,/calibration/update?propertyName=select&value=BIGGEST,6,,
1064,캡처할 물체의 기준을 여러 개체 중 가장 큰 개체를 기준으로 사용,/calibration/update?propertyName=select&value=BIGGEST,6,,
1065,보정 창 여러 개체 중 가장 큰 개체를 기준으로 사용,/calibration/update?propertyName=select&value=BIGGEST,6,,
1066,로이 초기화,/calibration/update?propertyName=roi&value=recreate,6,ROI 생성,
1067,로이 재생성,/calibration/update?propertyName=roi&value=recreate,6,ROI 생성,
1068,로이 초기화 해,/calibration/update?propertyName=roi&value=recreate,6,ROI 생성,
1069,로이 초기화 시켜줘,/calibration/update?propertyName=roi&value=recreate,6,ROI 생성,
1070,로이 다시 생성,/calibration/update?propertyName=roi&value=recreate,6,ROI 생성,
1071,로이 생성해 ,/calibration/update?propertyName=roi&value=create,6,ROI 생성,
1072,로이 생성,/calibration/update?propertyName=roi&value=create,6,ROI 생성,
1073,로이 만들어줘,/calibration/update?propertyName=roi&value=create,6,ROI 생성,
1074,십자선 타입 none 설정,/calibration/update?propertyName=recticletype&value=NONE,6,십자선 타입 변경,
1075,십자선 타입 fullsize,/calibration/update?propertyName=recticletype&value=FULLSIZE,6,십자선 타입 변경,
1076,보정창 십자선 타입 fullsize,/calibration/update?propertyName=recticletype&value=FULLSIZE,6,십자선 타입 변경,
1077,보정창 십자선 풀사이즈로 바꿔줘,/calibration/update?propertyName=recticletype&value=FULLSIZE,6,십자선 타입 변경,
1078,십자선 타입 기본으로 바꿔 ,/calibration/update?propertyName=recticletype&value=DEFAULT,6,십자선 타입 변경,
1079,십자선 타입 default,/calibration/update?propertyName=recticletype&value=DEFAULT,6,십자선 타입 변경,
1080,십자선 타입을 디폴트 설정,/calibration/update?propertyName=recticletype&value=DEFAULT,6,십자선 타입 변경,
1081,캘리 카메라 변경해 ,/calibration/update?propertyName=camera&value=SettingX1,6,보정 카메라 변경,
1082,calibration 카메라 변경해 ,/calibration/update?propertyName=camera&value=SettingX1,6,보정 카메라 변경,
1083,카메라 변경해 ,/calibration/update?propertyName=camera&value=SettingX1,6,보정 카메라 변경,
1084,보정 버튼 눌러줘 ,/calibration/update?propertyName=button&value=Test,6,보정 테스트 버튼 클릭,
1085,보정 test,/calibration/update?propertyName=button&value=Test,6,보정 테스트 버튼 클릭,
1086,보정 test 시작,/calibration/update?propertyName=button&value=Test,6,보정 테스트 버튼 클릭,
1087,calibration test,/calibration/update?propertyName=button&value=Test,6,보정 테스트 버튼 클릭,
1088,calibration lightsave,/calibration/update?propertyName=button&value=lightsave,6,보정 lightsave 버튼 클릭,
1089,LightSave,/calibration/update?propertyName=button&value=lightsave,6,보정 lightsave 버튼 클릭,
1090,캘리 라이트세이브,/calibration/update?propertyName=button&value=lightsave,6,보정 lightsave 버튼 클릭,
1091,캘리브레이션 라이트세이브,/calibration/update?propertyName=button&value=lightsave,6,보정 lightsave 버튼 클릭,
1092,캘리브레이션 임계값 초기화,/calibration/parameter?threshold=0-255,6,임계값 설정,
1093,캘리 임계값 초기화,/calibration/parameter?threshold=0-255,6,임계값 설정,
1094,calibration threshold 초기화,/calibration/parameter?threshold=0-255,6,임계값 설정,
1095,보정 창 threshold 초기화,/calibration/parameter?threshold=0-255,6,임계값 설정,
1096,캘리브레이션 사이즈 초기화,/calibration/parameter?size=1-999999,6,사이즈 설정,
1097,캘리 사이즈 초기화,/calibration/parameter?size=1-999999,6,사이즈 설정,
1098,calibration size 초기화,/calibration/parameter?size=1-999999,6,사이즈 설정,
1099,보정 창 사이즈 초기화,/calibration/parameter?size=1-999999,6,임계값 설정,
1100,시스템 체크,/api/status,99,,
1101,상태창 보여,/api/status,99,,
1102,상태 표시 보여줘 ,/api/status,99,시스템 상태 표시,
1103,시스템 점검 ,/api/status,99,시스템 상태 점검,
